words,labels,entities,term_list
"['Afin', 'de', 'simuler', 'le', 'comportement', 'de', 'la', 'turbine', 'éolienne', ',', 'il', 'est', 'nécessaire', 'de', 'déterminer', 'le', 'couple', 'que', 'cette', 'dernière', 'exerce', 'sur', ""l'"", 'arbre', 'mécanique', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O']","{('Term', 7, 8), ('Term', 23, 24), ('Term', 16, 16)}","['turbine éolienne', 'arbre mécanique', 'couple']"
"['Le', 'couple', 'de', 'la', 'turbine', 'peut', 'alors', 'être', 'obtenu', 'en', 'divisant', ""l'"", 'expression', 'de', 'la', 'puissance', '(', '17', ')', 'par', 'la', 'vitesse', 'de', 'rotation', 'de', ""l'"", 'arbre', 'mécanique', 'Ωt', ':']","['O', 'BN-Term', 'I-Term', 'I-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'IN-Term', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O']","{('Term', 1, 4), ('Term', 26, 27), ('Term', 15, 15), ('Term', 21, 23)}","['couple de la turbine', 'arbre mécanique', 'puissance', 'vitesse de rotation']"
"['C', 'emmcc']","['O', 'O']",set(),[]
"['3', 'P', 'ρ', '⋅', 'S', '⋅Cp', '⋅', 'v', '=', '=', '2', '⋅', 'Ωt', 'Ωt']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['(', '46', ')']","['O', 'O', 'O']",set(),[]
['105'],['O'],set(),[]
"[""L'"", 'expression', '(', '46', ')', ""n'"", 'est', 'pas', 'satisfaisante', 'dans', 'la', 'mesure', 'où', 'une', 'indétermination', 'du', 'couple', 'C', 'emmcc', 'au', 'démarrage', 'existe', ':', 'en', 'ce', 'point', 'de', 'fonctionnement', ',', 'la', 'vitesse', 'Ωt', 'est', 'nulle', ',', 'ainsi', 'que', 'le', 'coefficient', 'Cp', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 25, 27), ('Term', 16, 16)}","['point de fonctionnement', 'couple']"
"[""L'"", 'introduction', 'du', 'ratio', 'de', 'vitesse', 'λ', 'dans', ""l'"", 'équation', '(', '46', ')', 'mène', 'à', ""l'"", 'écriture', '(', '47', ')', ':']","['O', 'O', 'O', 'B-Term', 'I-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 3, 5)}",['ratio de vitesse']
"['C', 'emmcc']","['O', 'O']",set(),[]
"['ρ', '⋅', 'S', '⋅', 'C', 'p', '⋅', 'v', '2', '⋅', 'Rt', '=', '2⋅', 'λ']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['(', '47', ')']","['O', 'O', 'O']",set(),[]
"['ou', 'encore', 'à', ""l'"", 'expression', '(', '49', ')', 'en', 'posant', ':']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Cm', '=']","['O', 'O']",set(),[]
['Cp'],['O'],set(),[]
['λ'],['O'],set(),[]
"['(', '48', ')']","['O', 'O', 'O']",set(),[]
"['C', 'emmcc', '=']","['O', 'O', 'O']",set(),[]
"['1', '⋅', 'ρ', '⋅', 'π', '⋅', 'Rt3', '⋅', 'C', 'm', '⋅', 'v', '2', '2']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['(', '49', ')']","['O', 'O', 'O']",set(),[]
"['Cp', 'est', 'appelé', 'coefficient', 'de', 'puissance', '.']","['O', 'O', 'O', 'B-Term', 'I-Term', 'IN-Term', 'O']","{('Term', 3, 5)}",['coefficient de puissance']
"['Son', 'allure', 'est', 'représentée', 'à', 'la', 'Figure', '99', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Figure', '99', '.']","['O', 'O', 'O']",set(),[]
"['Coefficient', 'de', 'puissance', 'pour', 'différente', 'valeur', 'de', ""l'"", 'angle', 'de', 'calage']","['B-Term', 'I-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'IN-Term']","{('Term', 0, 2), ('Term', 8, 10)}","['Coefficient de puissance', 'angle de calage']"
"['b', '.']","['O', 'O']",set(),[]
['Commande'],['O'],set(),[]
"['La', 'MCC', 'et', 'la', 'MSAP', 'sont', 'accouplées', 'mécaniquement', '.']","['O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O']","{('Term', 1, 1), ('Term', 7, 7), ('Term', 4, 4)}","['MCC', 'mécaniquement', 'MSAP']"
"['Le', 'couple', 'électromagnétique', 'de', 'la', 'MCC', 'est', 'réglé', 'en', 'régulant', 'le', 'courant', ""d'"", 'induit', 'tandis', 'que', 'le', 'courant', ""d'"", 'excitation', 'de', 'la', 'machine', 'est', 'maintenu', 'constant', '.']","['O', 'BN-Term', 'IN-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'I-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O']","{('Term', 11, 13), ('Term', 22, 22), ('Term', 5, 5), ('Term', 1, 2), ('Term', 17, 19)}","[""courant d' induit"", 'machine', 'MCC', 'couple électromagnétique', ""courant d' excitation""]"
['106'],['O'],set(),[]
"['Le', 'schéma', 'bloc', 'de', 'la', 'Figure', '100', 'est', 'introduit', 'afin', ""d'"", 'élaborer', 'la', 'consigne', 'du', 'couple', 'électromagnétique', 'permettant', 'de', 'reproduire', 'sur', ""l'"", 'arbre', 'mécanique', 'de', 'la', 'MCC', 'le', 'couple', ""d'"", 'une', 'turbine', 'éolienne', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O', 'O', 'BN-Term', 'IN-Term', 'O']","{('Term', 26, 26), ('Term', 22, 23), ('Term', 31, 32), ('Term', 15, 16), ('Term', 28, 28)}","['MCC', 'arbre mécanique', 'turbine éolienne', 'couple électromagnétique', 'couple']"
"[""L'"", 'expression', 'du', 'couple', 'est', 'obtenue', 'à', 'partir', 'de', '(', '49', ')', 'et', 'de', 'la', 'courbe', 'du', 'coefficient', 'de', 'couple', 'représentée', 'à', 'la', 'Figure', '99', '.']","['O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 3, 3), ('Term', 17, 19)}","['couple', 'coefficient de couple']"
"['Le', 'bloc', 'v=f', '(', 't', ')', 'est', 'un', 'tableau', 'numérique', 'reprenant', 'des', 'valeurs', 'de', 'vents', 'faible', ',', 'moyen', 'ou', 'fort', 'mesurées', 'sur', 'un', 'site', 'réel', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 14, 14)}",['vents']
"['Dans', 'notre', 'cas', ',', 'il', ""s'"", 'agit', 'du', 'site', 'éolien', 'de', 'Dunkerque', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'B-Term', 'O']","{('Term', 11, 11), ('Term', 9, 9)}","['Dunkerque', 'éolien']"
"['Ωt', 'mes']","['O', 'O']",set(),[]
['Rt'],['O'],set(),[]
['÷'],['O'],set(),[]
"['v=f', '(', 't', ')', 'u2']","['O', 'O', 'O', 'O', 'O']",set(),[]
"['Cm=f(λ,ȕ)']",['O'],set(),[]
"['1', '⋅', 'ρ', '⋅', 'π', '⋅', 'R', 't3', '2']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
['×'],['O'],set(),[]
"['Cemmcc', 'ref']","['O', 'O']",set(),[]
"['Figure', '100', 'Schéma', 'bloc', 'implanté', 'sous', 'simulinkTM']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term']","{('Term', 6, 6)}",['simulinkTM']
"['c', '.']","['O', 'O']",set(),[]
"['Résultats', 'expérimentaux']","['O', 'O']",set(),[]
"['La', 'Figure', '101', 'représente', ""l'"", 'évolution', 'de', 'la', 'vitesse', 'du', 'vent', ',', 'v', ',', 'pendant', '300', 'secondes', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 8, 10)}",['vitesse du vent']
"['Figure', '101', '.']","['O', 'O', 'O']",set(),[]
"['Courbe', 'de', 'vent']","['O', 'O', 'B-Term']","{('Term', 2, 2)}",['vent']
"['La', 'Figure', '102', 'montre', ""l'"", 'évolution', 'de', 'la', 'vitesse', 'de', 'la', 'MCC', ',', 'commandée', 'par', 'un', 'couple', 'de', 'référence', 'obtenu', 'selon', 'le', 'schéma', 'de', 'la', 'Figure', '100', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 11, 11), ('Term', 16, 18)}","['MCC', 'couple de référence']"
['107'],['O'],set(),[]
"['Figure', '102', '.']","['O', 'O', 'O']",set(),[]
"['Vitesse', 'de', 'la', 'MCC']","['O', 'O', 'O', 'B-Term']","{('Term', 3, 3)}",['MCC']
"['Une', 'turbine', 'tournant', 'à', 'une', 'telle', 'vitesse', 'suppose', 'la', 'présence', ""d'"", 'un', 'multiplicateur', 'mécanique', '.']","['O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O']","{('Term', 1, 1), ('Term', 12, 13)}","['turbine', 'multiplicateur mécanique']"
"['Conv', '.']","['O', 'O']",set(),[]
"['4', '3', 'MCC']","['O', 'O', 'B-Term']","{('Term', 2, 2)}",['MCC']
['MSAP'],['B-Term'],"{('Term', 0, 0)}",['MSAP']
"['Conv', '.']","['O', 'O']",set(),[]
['1'],['O'],set(),[]
['3∼'],['O'],set(),[]
['MLI'],['B-Term'],"{('Term', 0, 0)}",['MLI']
['--'],['O'],set(),[]
['MLI'],['B-Term'],"{('Term', 0, 0)}",['MLI']
"['iex', 'mes']","['O', 'O']",set(),[]
['Linéarisation'],['O'],set(),[]
"['iin', 'mes']","['O', 'O']",set(),[]
"['+', 'iex', 'ref']","['O', 'O', 'O']",set(),[]
"['Ω', 't', 'mes']","['O', 'O', 'O']",set(),[]
"['P', '³']","['O', 'O']",set(),[]
['θ2'],['O'],set(),[]
['Park'],['B-Term'],"{('Term', 0, 0)}",['Park']
"['Park', '-', '1']","['B-Term', 'O', 'O']","{('Term', 0, 0)}",['Park']
"['Linéarisation', 'dynamique']","['O', 'B-Term']","{('Term', 1, 1)}",['dynamique']
['PI'],['O'],set(),[]
"['k', 'Ω', '2mes', 't', 'Cem']","['O', 'O', 'O', 'O', 'O']",set(),[]
['mc'],['O'],set(),[]
['id'],['O'],set(),[]
"['i', 'Calcul', 'des', 'd', 'courants', 'de', 'référence', 'i', 'q']","['O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O']","{('Term', 4, 4)}",['courants']
"['Ubc', 'mes']","['O', 'O']",set(),[]
['ms'],['O'],set(),[]
"['mes', 'ref']","['O', 'O']",set(),[]
"['PI', '-']","['O', 'O']",set(),[]
['ref'],['O'],set(),[]
['ms'],['O'],set(),[]
['Découplages'],['B-Term'],"{('Term', 0, 0)}",['Découplages']
['PI'],['O'],set(),[]
['+'],['O'],set(),[]
"['iin', 'ref']","['O', 'O']",set(),[]
"['1', 'k']","['O', 'O']",set(),[]
['÷'],['O'],set(),[]
"['Émulateur', 'couple', 'éolien']","['O', 'B-Term', 'B-Term']","{('Term', 2, 2), ('Term', 1, 1)}","['éolien', 'couple']"
['Cem'],['O'],set(),[]
['ms'],['O'],set(),[]
['ref'],['O'],set(),[]
['+'],['O'],set(),[]
['iq'],['O'],set(),[]
['q'],['O'],set(),[]
['ms'],['O'],set(),[]
"['ms', 'mes']","['O', 'O']",set(),[]
"['Découplages', 'PI']","['B-Term', 'O']","{('Term', 0, 0)}",['Découplages']
['ms'],['O'],set(),[]
['ref'],['O'],set(),[]
['+'],['O'],set(),[]
"['Figure', '103', '.']","['O', 'O', 'O']",set(),[]
"['Schéma', 'de', 'commande', 'du', 'générateur', 'éolien']","['O', 'O', 'O', 'O', 'BN-Term', 'IN-Term']","{('Term', 4, 5)}",['générateur éolien']
"['IV', ')']","['O', 'O']",set(),[]
"['La', 'machine', 'synchrone', 'à', 'aimant', 'permanent']","['O', 'BN-Term', 'IN-Term', 'I-Term', 'I-Term', 'I-Term']","{('Term', 1, 5)}",['machine synchrone à aimant permanent']
"['a', '.']","['O', 'O']",set(),[]
['Modèle'],['O'],set(),[]
"['La', 'MSAP', ',', 'contrairement', 'au', 'modèle', 'choisi', 'pour', 'les', 'simulations', ',', 'présente', 'des', 'pôles', 'saillants', '.']","['O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O']","{('Term', 1, 1), ('Term', 13, 14)}","['MSAP', 'pôles saillants']"
"['En', 'vue', 'de', 'sa', 'commande', ',', 'elle', 'est', 'modélisée', 'dans', 'le', 'repère', 'de', 'Park', 'par', '(', '50', ')', ',', '(', '51', ')', 'et', '(', '52', ')', ':']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['U', 'd', 'ms', '=', 'Rsms', '⋅', 'i', 'd', 'ms', '+', 'Ld', 'ms']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['did', 'ms', 'dt']","['O', 'O', 'O']",set(),[]
"['-', 'p', 'ms', '⋅', 'Ω', 't', '⋅', 'Lqms', '⋅', 'i', 'qms']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['(', '50', ')']","['O', 'O', 'O']",set(),[]
['108'],['O'],set(),[]
"['U', 'qms', '=', 'Rs', 'ms', '⋅', 'i', 'qms', '+', 'Lqms']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['di', 'qms', 'dt']","['O', 'O', 'O']",set(),[]
"['+', 'p', 'ms', '⋅', 'Ω', 't', '⋅', 'Ld', 'ms', '⋅', 'i', 'd', 'ms', '+', 'Ω', 't', '⋅', 'k', 'tms']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['(', '51', ')', '(', '52', ')']","['O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['C', 'em', 'ms', '=', 'k', 'tms', '⋅', 'iqms', '+', 'p', 'ms', '(', 'Ld', 'ms', '-', 'Lqms', ')', '⋅', 'id', 'ms', '⋅', 'iqms']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Avec', ':']","['O', 'O']",set(),[]
"['pms', ':', 'Nombre', 'de', 'paires', 'de', 'pôles', 'Rs', 'ms', ':', 'Résistance', 'statorique', 'Ld', 'ms', ':', 'Inductance', 'directe', 'Lq', 'ms', ':', 'Inductance', 'transversale', 'kt', 'ms', ':', 'Coefficient', 'de', 'Couple', 'Jms', ':', 'Inertie', 'kv', 'ms', ':', 'Coefficient', 'de', 'frottements', 'visqueux']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'O']","{('Term', 34, 36), ('Term', 15, 15), ('Term', 31, 31), ('Term', 20, 21)}","['Coefficient de frottements', 'Inductance', 'kv', 'Inductance transversale']"
"['b', '.']","['O', 'O']",set(),[]
['Commande'],['O'],set(),[]
"['Parmi', 'les', 'stratégies', 'de', 'commande', 'vectorielle', 'appliquées', 'à', 'une', 'machine', 'synchrone', ',', 'celle', 'qui', 'consiste', 'à', 'imposer', 'une', 'référence', 'du', 'courant', 'direct', 'idms', 'à', 'zéro', 'est', 'la', 'plus', 'répandue', '[', 'ROB', '95', ']', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O']","{('Term', 30, 30), ('Term', 20, 20)}","['ROB', 'courant']"
"['Cette', 'stratégie', 'de', 'commande', ',', 'permet', 'de', 'réduire', 'les', 'pertes', 'joules', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"[""L'"", 'expression', '(', '52', ')', 'du', 'couple', 'électromagnétique', 'se', 'réduit', 'alors', 'à', '(', '53', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 6, 7)}",['couple électromagnétique']
"['Ce', 'dernier', 'est', 'alors', 'réglé', 'en', 'agissant', 'sur', 'le', 'courant', 'en', 'quadrature', ',', 'iqms', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 9, 9)}",['courant']
"['C', 'emms', '=', 'k', 'tms', '⋅', 'iqms']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['(', '53', ')']","['O', 'O', 'O']",set(),[]
"['Le', 'couple', 'de', 'référence', 'de', 'la', 'commande', 'de', 'la', 'machine', 'synchrone', 'est', 'élaboré', 'à', 'partir', 'de', '(', '47', ')', ',', 'considérant', 'un', 'fonctionnement', 'au', 'maximum', 'de', 'puissance', ':']","['O', 'BN-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 9, 9), ('Term', 1, 3)}","['machine', 'couple de référence']"
"['C', 'em', 'msref', '=', 'k', '⋅', 'Ω', 't2']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['avec', ':']","['O', 'O']",set(),[]
"['k', '=']","['O', 'O']",set(),[]
"['(', '54', ')']","['O', 'O', 'O']",set(),[]
"['ρ', '⋅', 'π', '⋅', 'Rt5', '⋅', 'C', 'p']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
['2⋅λ'],['O'],set(),[]
"['3', 'opt']","['O', 'O']",set(),[]
['max'],['O'],set(),[]
"['(', '55', ')']","['O', 'O', 'O']",set(),[]
"['λopt', 'correspondant', 'à', 'la', 'valeur', 'optimale', 'du', 'ratio', 'de', 'vitesse', 'donnant', 'la', 'valeur', 'maximale', 'du']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 7, 9)}",['ratio de vitesse']
"['coefficient', 'de', 'puissance', '(', 'Cp', 'max', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",set(),[]
['109'],['O'],set(),[]
"['V', ')']","['O', 'O']",set(),[]
"['Essais', 'expérimentaux', 'de', 'la', 'stratégie', 'MPPT']","['O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Les', 'Figure', '104', 'et', 'Figure', '109', 'montrent', 'respectivement', 'la', 'vitesse', 'du', 'vent', ',', 'le', 'couple', 'de', 'la', 'machine', 'à', 'courant', 'continu', ',', 'la', 'vitesse', 'de', 'rotation', 'de', ""l'"", 'arbre', ',', 'la', 'tension', 'du', 'bus', 'continu', 'et', 'la', 'puissance', 'active', 'de', 'la', 'machine', 'synchrone', 'à', 'aimant', 'permanent', 'et', ""l'"", 'angle', 'de', 'calage', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'BN-Term', 'I-Term', 'IN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'I-Term', 'O', 'O', 'BN-Term', 'IN-Term', 'I-Term', 'I-Term', 'I-Term', 'O', 'O', 'O', 'O', 'B-Term', 'O']","{('Term', 50, 50), ('Term', 17, 20), ('Term', 11, 11), ('Term', 31, 31), ('Term', 41, 45), ('Term', 37, 38), ('Term', 14, 14), ('Term', 28, 28)}","['calage', 'machine à courant continu', 'vent', 'tension', 'machine synchrone à aimant permanent', 'puissance active', 'couple', 'arbre']"
"['Dans', 'ce', 'premier', 'essai', 'expérimental', ',', 'la', 'turbine', 'virtuelle', 'est', 'soumise', 'à', 'un', 'vent', 'faible', ',', 'qui', 'se', 'traduit', 'par', 'un', 'couple', 'au', 'niveau', 'de', 'la', 'MCC', 'représenté', 'à', 'la', 'Figure', '105', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 26, 26)}",['MCC']
"['La', 'vitesse', 'faible', 'du', 'vent', 'va', 'entraîner', 'une', 'puissance', 'et', 'une', 'vitesse', 'de', 'rotation', 'au', 'niveau', 'de', 'la', 'machine', 'synchrone', 'qui', 'ne', 'dépassera', 'pas', 'les', 'valeurs', 'nominales', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","{('Term', 18, 19)}",['machine synchrone']
"['La', 'Figure', '108', 'montre', 'que', 'la', 'tension', 'du', 'bus', 'continu', 'est', 'maintenue', 'constante', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 8, 8)}",['bus']
"['La', 'Figure', '110', 'présente', 'le', 'point', 'de', 'fonctionnement', 'statique', 'et', 'dynamique', 'du', 'coefficient', 'de', 'puissance', ',', 'cette', 'courbe', 'montre', 'que', 'le', 'coefficient', 'de', 'puissance', 'se', 'situe', 'toujours', 'autour', 'du', 'point', 'de', 'fonctionnement', 'optimal', 'Cpmax', '.']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'I-Term', 'O', 'O', 'O']","{('Term', 10, 10), ('Term', 29, 31), ('Term', 5, 7), ('Term', 21, 23)}","['dynamique', 'point de fonctionnement', 'point de fonctionnement', 'coefficient de puissance']"
"['En', 'effet', ',', 'la', 'vitesse', 'de', 'rotation', 'de', 'la', 'machine', ""n'"", 'est', 'jamais', 'limitée', ',', 'le', 'générateur', 'éolien', 'fonctionne', 'uniquement', 'en', 'MPPT', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-Term', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'BN-Term', 'IN-Term', 'O', 'O', 'O', 'O', 'O']","{('Term', 6, 6), ('Term', 16, 17)}","['rotation', 'générateur éolien']"
"['Figure', '104', '.']","['O', 'O', 'O']",set(),[]
"['Vitesse', 'du', 'vent']","['O', 'O', 'B-Term']","{('Term', 2, 2)}",['vent']
['110'],['O'],set(),[]
"['Figure', '105', '.']","['O', 'O', 'O']",set(),[]
"['Couple', 'de', 'la', 'machine', 'à', 'courant', 'continu']","['O', 'O', 'O', 'BN-Term', 'I-Term', 'IN-Term', 'IN-Term']","{('Term', 3, 6)}",['machine à courant continu']
"['Figure', '106', '.']","['O', 'O', 'O']",set(),[]
"['Vitesse', 'de', 'rotation', 'de', 'la', 'MCC']","['O', 'O', 'B-Term', 'O', 'O', 'O']","{('Term', 2, 2)}",['rotation']
['111'],['O'],set(),[]
"['Figure', '107', '.']","['O', 'O', 'O']",set(),[]
"['Tension', 'du', 'bus', 'continue']","['B-Term', 'O', 'B-Term', 'O']","{('Term', 2, 2), ('Term', 0, 0)}","['bus', 'Tension']"
"['Figure', '108', '.']","['O', 'O', 'O']",set(),[]
"['Puissance', 'active', 'de', 'la', 'MSAP']","['B-Term', 'I-Term', 'O', 'O', 'O']","{('Term', 0, 1)}",['Puissance active']
['112'],['O'],set(),[]
"['Figure', '109', '.']","['O', 'O', 'O']",set(),[]
"['Evolution', 'de', ""l'"", 'angle', 'de', 'calage']","['O', 'O', 'O', 'O', 'O', 'O']",set(),[]
"['Figure', '110', '.']","['O', 'O', 'O']",set(),[]
"['Evolution', 'statique', 'et', 'dynamique', 'du', 'coefficient', 'de', 'puissance']","['O', 'O', 'O', 'O', 'O', 'B-Term', 'I-Term', 'IN-Term']","{('Term', 5, 7)}",['coefficient de puissance']
['113'],['O'],set(),[]
